brand,name,common_name,variant,attributes,attributes_unpublished,category_hint,weight_mg,weight_source,source_url,kcal
Osprey,Atmos AG 65,Backpack,"S/M, 65L",torso=S/M; volume_l=65,,pack,2092422,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/atmos-ag-65-atmos65s22-415,
Osprey,Aura AG 65,Backpack,"WM/L, 65L",fit=Women's; torso=M/L; volume_l=65,,pack,2085164,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/aura-ag-65-aura65s22-224,
Osprey,Aura AG 65,Backpack,"WXS/S, 62L",fit=Women's; torso=XS/S; volume_l=62,,pack,2026197,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/aura-ag-65-aura65s22-224,
Osprey,Eja 48,Backpack,Women's M/L,fit=Women's; torso=M/L; volume_l=48,,pack,1288202,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Eja 48,Backpack,Women's XS/S,fit=Women's; torso=XS/S; volume_l=45,,pack,1247379,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Eja 58,Backpack,Women's M/L,fit=Women's; torso=M/L; volume_l=58,,pack,1315418,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Eja 58,Backpack,Women's XS/S,fit=Women's; torso=XS/S; volume_l=55,,pack,1274595,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Eja Pro 55,Backpack,"WM/L, 55L",fit=Women's; torso=M/L; volume_l=55,,pack,933947,manufacturer,https://www.osprey.com/eja-pro-55-ejapro55s23-483,
Osprey,Eja Pro 55,Backpack,"WXS/S, 52L",fit=Women's; torso=XS/S; volume_l=52,,pack,874072,manufacturer,https://www.osprey.com/eja-pro-55-ejapro55s23-483,
Osprey,Exos 48,Backpack,L/XL,torso=L/XL; volume_l=51,,pack,1333562,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Exos 48,Backpack,S/M,torso=S/M; volume_l=48,,pack,1288202,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Exos 58,Backpack,L/XL,torso=L/XL; volume_l=61,,pack,1360777,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Exos 58,Backpack,S/M,torso=S/M; volume_l=58,,pack,1319954,manufacturer,https://www.osprey.com/gb/media/user_manuals/OM_Exos_Eja_S22_ENG.pdf,
Osprey,Exos Pro 55,Backpack,"L/XL, 58L",torso=L/XL; volume_l=58,,pack,982027,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/exos-pro-55-exospro55s23-482,
Osprey,Exos Pro 55,Backpack,"S/M, 55L",torso=S/M; volume_l=55,,pack,942111,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/exos-pro-55-exospro55s23-482,
Osprey,Kestrel 48,Backpack,"L/XL, 48L",torso=L/XL; volume_l=48,,pack,2090000,manufacturer,https://www.alpinetrek.co.uk/osprey-kestrel-48-walking-backpack/,
Osprey,Kyte 48,Backpack,"WM/L, 49L",fit=Women's; torso=M/L; volume_l=49,,pack,1929128,manufacturer,https://www.osprey.com/kyte-48-kyte48s23-550,
Osprey,Kyte 48,Backpack,"WXS/S, 48L",fit=Women's; torso=XS/S; volume_l=48,,pack,1849296,manufacturer,https://www.osprey.com/kyte-48-kyte48s23-550,
Osprey,Levity 45,Backpack,Medium,torso=M; volume_l=45,,pack,839146,measured,https://www.pctoregon.com/review-osprey-levity-45-ultralight-backpack/,
Osprey,Levity 60,Backpack,Medium,torso=M; volume_l=60,,pack,830000,measured,https://www.adventure52.com/reviews/osprey-levity-60-rucsac-review/,
Osprey,Lumina 45,Backpack,,volume_l=45,,pack,843682,measured,https://www.outdoorgearlab.com/reviews/camping-and-hiking/backpacks-womens/osprey-lumina-45,
Osprey,Lumina 60,Backpack,,volume_l=60,,pack,816466,measured,https://www.outdoorgearlab.com/reviews/camping-and-hiking/backpacks-womens/osprey-lumina-60,
Osprey,Talon 44,Backpack,"L/XL, 48L",torso=L/XL; volume_l=48,,pack,1619325,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/talontm-8,
Osprey,Talon 44,Backpack,"S/M, 44L",torso=S/M; volume_l=44,,pack,1569430,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/talontm-8,
Osprey,Talon Velocity 20,Backpack,S/M,torso=S/M; volume_l=20,,pack,870000,manufacturer,https://www.osprey.com/talontm-velocity-20,
Osprey,Talon Velocity 30,Backpack,S/M,torso=S/M; volume_l=30,,pack,960000,manufacturer,https://www.osprey.com/talontm-velocity-30,
Osprey,Tempest 40,Backpack,"WM/L, 40L",fit=Women's; torso=M/L; volume_l=40,,pack,1327665,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/gb/osprey-tempest-40-2021,
Osprey,Tempest 40,Backpack,"WXS/S, 38L",fit=Women's; torso=XS/S; volume_l=38,,pack,1240575,manufacturer,https://web.archive.org/web/2id_/https://www.osprey.com/gb/osprey-tempest-40-2021,
Osprey,Tempest Velocity 20,Backpack,Women's M/L,fit=Women's; torso=M/L; volume_l=20,,pack,860000,manufacturer,https://www.osprey.com/tempest-velocity-20,
Outdoor Vitals,Carbon Evo 50,Backpack,"Regular torso, Medium hipbelt",torso=Regular; volume_l=50,,pack,850486,manufacturer,https://outdoorvitals.com/products/carbon-evo-50-backpack-1,
Outdoor Vitals,Shadowlight Carbon 60 Backpack,Backpack,Regular,torso=Regular; volume_l=60,,pack,709000,manufacturer,https://www.garagegrowngear.com/products/shadowlight-carbon-60-backpack-by-outdoor-vitals,
Outdoor Vitals,Shadowlight Carbon 60 Backpack,Backpack,Short,torso=Short; volume_l=60,,pack,652000,manufacturer,https://www.garagegrowngear.com/products/shadowlight-carbon-60-backpack-by-outdoor-vitals,
Outdoor Vitals,Shadowlight Carbon 60 Backpack,Backpack,Tall,torso=Tall; volume_l=60,,pack,737000,manufacturer,https://www.garagegrowngear.com/products/shadowlight-carbon-60-backpack-by-outdoor-vitals,
Outdoor Vitals,Skyline 30 Fastpack,Fastpack,M/L,torso=M/L; volume_l=30,,pack,612000,manufacturer,https://www.garagegrowngear.com/products/skyline-30-fastpack-by-outdoor-vitals,
Outdoor Vitals,Skyline 30 Fastpack,Fastpack,S/M,torso=S/M; volume_l=30,,pack,584000,manufacturer,https://www.garagegrowngear.com/products/skyline-30-fastpack-by-outdoor-vitals,
Pa'lante,Desert Pack,Backpack,Gridstop,,volume_l,pack,532971,manufacturer,https://palantepacks.com/products/desert-pack,
Pa'lante,Desert Pack,Backpack,UltraWeave,,volume_l,pack,592505,manufacturer,https://palantepacks.com/products/desert-pack,
Pa'lante,Joey,Chest pack,Gridstop,,,pack,405398,manufacturer,https://palantepacks.com/products/joey,
Pa'lante,Joey,Chest pack,UltraWeave,,,pack,408233,manufacturer,https://palantepacks.com/products/joey,
Pa'lante,Mini Joey,Chest pack,Robic,,,pack,362874,manufacturer,https://palantepacks.com/products/mini-joey,
Pa'lante,Turtle Pack,Backpack,Robic,volume_l=5,,pack,351534,manufacturer,https://palantepacks.com/products/turtle-pack,
Pa'lante,Turtle Pack,Backpack,UltraWeave,volume_l=5,,pack,357204,manufacturer,https://palantepacks.com/products/turtle-pack,
Pa'lante,Ultralight Pack,Backpack,Gridstop,volume_l=26,,pack,416738,manufacturer,https://palantepacks.com/products/ultralight,
Pa'lante,Ultralight Pack,Backpack,Robic,volume_l=26,,pack,385554,manufacturer,https://palantepacks.com/products/ultralight,
Pa'lante,Ultralight Pack,Backpack,UltraWeave,volume_l=26,,pack,396893,manufacturer,https://palantepacks.com/products/ultralight,
Pa'lante,V2,Backpack,"Gridstop, 16in / 19in",,volume_l,pack,501787,manufacturer,https://palantepacks.com/products/v2,
Pa'lante,V2,Backpack,UltraWeave,,volume_l,pack,513126,manufacturer,https://palantepacks.com/products/v2,
PaaGo Works,RUSH 20,Backpack,20L,volume_l=20,,pack,450000,manufacturer,https://www.paagoworks.com/en/products/rush20,
PaaGo Works,RUSH 30,Backpack,30L,volume_l=30,,pack,720000,manufacturer,https://www.paagoworks.com/en/products/rush30,
Patagonia,Slope Runner Exploration Pack 18L,Running vest,,volume_l=18,,pack,453592,manufacturer,https://wornwear.patagonia.com/products/slope-runner-exploration-pack-18l_49495_blk,
Patagonia,Terravia Mini Hip Pack,Fanny pack,1L,volume_l=1,,pack,111000,manufacturer,https://www.patagonia.com/product/terravia-mini-hip-pack-1-liter/49448.html,
Patagonia,Ultralight Black Hole Tote Pack,Tote bag,27L,volume_l=27,,pack,369961,manufacturer,https://wornwear.patagonia.com/products/ultralight-black-hole-tote-pack-27l_48809_huta,
Rab,Aeon LT 25,Backpack,,volume_l=25,,pack,610000,manufacturer,https://rab.equipment/ca/rab-aeon-lt-25l-lightweight-pack,
Rab,Nitron 25,Backpack,M/L,torso=M/L; volume_l=25,,pack,640000,manufacturer,https://rab.equipment/us/rab-nitron-25l-lightweight-pack,
Rab,Veil 12,Running vest,with flasks,volume_l=12,,pack,363000,manufacturer,https://rab.equipment/us/rab-veil-12l-lightweight-running-vest,
Rab,Veil XP 20,Running vest,Medium,size=M; volume_l=20,,pack,476000,manufacturer,https://rab.equipment/us/rab-veil-xp-20l-waterproof-pack,
Rab,Veil XP 30L,Running vest,Medium,size=M; volume_l=30,,pack,553000,manufacturer,https://rab.equipment/us/rab-veil-xp-30l-waterproof-pack,
Raidlight,Responsiv 24L,Running vest,,volume_l=24,,pack,290000,manufacturer,https://www.sportsshoes.com/product/rai31/raidlight-responsiv-24l-vest,
Red Paw Packs,Flatiron 28L,Backpack,17in torso,torso=17in; volume_l=28,,pack,408233,manufacturer,https://redpawpacks.com/product/flatiron-pack-28l-in-stock/,
Red Paw Packs,Flex Fanny Pack,Fanny pack,,,volume_l,pack,102000,manufacturer,https://www.garagegrowngear.com/products/flex-fanny-pack-by-red-paw-packs,
REI Co-op,Flash 18,Backpack,18L,volume_l=18,,pack,269320,manufacturer,https://www.rei.com/product/227900/rei-co-op-flash-18-pack,
REI Co-op,Flash 22 Pack,Backpack,,volume_l=22,,pack,396893,measured,https://www.adventurealan.com/product/rei-co-op-flash-22-pack/,
REI Co-op,Flash 55 Pack,Backpack,Men's Medium,fit=Men's; torso=M; volume_l=55,,pack,1275729,manufacturer,https://web.archive.org/web/20240601231228/https://www.rei.com/product/216571/rei-co-op-flash-55-pack-mens,
REI Co-op,Flash 55 Pack,Backpack,Women's Medium,fit=Women's; torso=M; volume_l=55,,pack,1224699,measured,https://www.outdoorgearlab.com/reviews/camping-and-hiking/backpacks-womens/rei-co-op-flash-55-womens,
REI Co-op,Flash Air 50,Backpack,,volume_l=50,,pack,850486,measured,https://www.adventurealan.com/product/rei-co-op-flash-air-50-review/,
Salomon,ADV Skin 12 Set,Running vest,,volume_l=12,,pack,247000,manufacturer,https://salomon.com.au/products/adv-skin-12-set-9,
Salomon,Trailblazer 20,Backpack,,volume_l=20,,pack,434000,manufacturer,https://salomon.com.au/products/trailblazer-20,
Sealson,M1 ECOYA Crossbody Bag,Sling bag,,,,pack,198900,manufacturer,https://sealson.co/products/m1-ecoya-crossbody-bag-black,
Sealson,M2 Crossbody Bag,Sling bag,Ultra TX70,,,pack,145000,manufacturer,https://sealson.co/products/m2-crossbody-bag,
Sealson,UNUS52 Backpack,Backpack,,volume_l=52,,pack,740000,manufacturer,https://sealson.co/products/unus52-backpack-1,
Sierra Designs,Flex Capacitor 25-40,Backpack,S/M hipbelt,,volume_l,pack,1100000,measured,https://blog.outdoorprolink.com/proview-sierra-designs-flex-capacitor-25-40l/,
Sierra Designs,Flex Capacitor 40-60,Backpack,M/L torso,torso=M/L,volume_l,pack,1400000,manufacturer,https://sierradesigns.com/flex-capacitor-40-60/,
Sierra Designs,Flex Capacitor 40-60,Backpack,S/M torso,torso=S/M,volume_l,pack,1230000,manufacturer,https://sierradesigns.com/flex-capacitor-40-60/,
Six Moon Designs,Minimalist V2,Backpack,Robic,volume_l=59,,pack,1213360,manufacturer,https://www.sixmoondesigns.com/products/minimalist-v2-ultralight-backpack,
Six Moon Designs,Swift V,Backpack,,volume_l=56,,pack,1017748,manufacturer,https://www.sixmoondesigns.com/products/swift-v-hiking-backpack,
Six Moon Designs,Swift X,Backpack,,volume_l=56,,pack,1099961,manufacturer,https://www.sixmoondesigns.com/products/swift-x-ultralight-backpack,
Superior Wilderness Designs,Big Wild 70L,Backpack,Ultra 400X,volume_l=70,,pack,935534,manufacturer,https://www.swdbackpacks.com/product-page/big-wild-70l-ultra400,
Superior Wilderness Designs,Long Haul 50L,Backpack,Ultra 200X,volume_l=50,,pack,810796,manufacturer,https://www.swdbackpacks.com/product-page/ultralight-long-haul-50l-internal-frame,
Superior Wilderness Designs,Long Haul 50L,Backpack,UltraGrid 200,volume_l=50,,pack,893010,manufacturer,https://www.swdbackpacks.com/product-page/long-haul-50-ultragrid-internal-frame,
Superior Wilderness Designs,Movement 40L,Backpack,UltraGrid,volume_l=40,,pack,765437,manufacturer,https://www.swdbackpacks.com/product-page/movement-40-ultragrid-internal-frame,
Superior Wilderness Designs,Superior 35,Backpack,Ultra 200X,volume_l=35,,pack,396893,manufacturer,https://www.swdbackpacks.com/product-page/superior35ultra,
Symbiosis Gear,Huckleberry Fanny Pack,Fanny pack,pouch only,volume_l=1.31,,pack,45000,manufacturer,https://www.garagegrowngear.com/products/huckleberry-fanny-pack-by-symbiosis-gear,
Symbiosis Gear,Huckleberry Fanny Pack,Fanny pack,pouch with waist belt,volume_l=1.31,,pack,91000,manufacturer,https://www.garagegrowngear.com/products/huckleberry-fanny-pack-by-symbiosis-gear,
Symbiosis Gear,The Aspen Women's Backpack,Backpack,,volume_l=38,,pack,709000,manufacturer,https://www.garagegrowngear.com/products/the-aspen-by-symbiosis-gear,
Tantrums,Crest 6 Hydration Pack,Running vest,Medium,size=M; volume_l=6,,pack,135000,manufacturer,https://tantrums.run/products/crest-6-hydration-pack,
Thrupack,Summit Bum Classic,Fanny pack,Comfy Strap,volume_l=2.5,,pack,133000,manufacturer,https://www.garagegrowngear.com/products/the-hiker-fanny-pack-by-thru,
Thrupack,Summit Bum Classic,Fanny pack,no strap,volume_l=2.5,,pack,71000,manufacturer,https://www.garagegrowngear.com/products/the-hiker-fanny-pack-by-thru,
Thrupack,Summit Bum Classic,Fanny pack,standard strap,volume_l=2.5,,pack,99000,manufacturer,https://www.garagegrowngear.com/products/the-hiker-fanny-pack-by-thru,
Thrupack,Summit Bum Pocket,Fanny pack,standard strap,volume_l=2.5,,pack,105000,manufacturer,https://www.garagegrowngear.com/products/summit-bum-pocket-by-thrupack,
Thrupack,The Comfy Strap,Shoulder straps,Medium,size=M,,pack,62000,manufacturer,https://www.garagegrowngear.com/products/the-comfy-strap-by-thru,
ULA Equipment,Catalyst,Backpack,,volume_l=75,,pack,1258719,manufacturer,https://www.ula-equipment.com/product/catalyst/,
ULA Equipment,CDT,Backpack,UltraGrid,volume_l=50,,pack,768272,manufacturer,https://www.ula-equipment.com/product/cdt/,
ULA Equipment,Circuit,Backpack,,volume_l=68,,pack,1091457,manufacturer,https://www.ula-equipment.com/product/circuit/,
ULA Equipment,Ohm 2.0,Backpack,UltraGrid,volume_l=55,,pack,861826,manufacturer,https://www.ula-equipment.com/product/ohm/,
ULA Equipment,Photon,Backpack,,volume_l=35,,pack,739923,manufacturer,https://www.ula-equipment.com/product/photon/,
Ultimate Direction,Fastpack 20,Fastpack,,volume_l=20,,pack,590000,manufacturer,https://ultimatedirection.com/fastpack-20/,
Ultimate Direction,Fastpack 30,Fastpack,,volume_l=30,,pack,690000,manufacturer,https://ultimatedirection.com/fastpack-30/,
Ultimate Direction,Fastpack 40,Fastpack,,volume_l=40,,pack,715000,manufacturer,https://ultimatedirection.com/fastpack-40/,
Ultimate Direction,FastpackHer 20 2.0,Fastpack,,volume_l=20,,pack,560000,manufacturer,https://ultimatedirection.com/fastpackher-20-2-0/,
Ultimate Direction,FastpackHer 30 2.0,Fastpack,,volume_l=30,,pack,605000,manufacturer,https://ultimatedirection.com/fastpackher-30-2-0/,
Ultimate Direction,Race Vest 6L,Running vest,,volume_l=6,,pack,175000,manufacturer,https://ultimatedirection.com/race-vest-6l/,
Ultimate Direction,Ultra Vest 6.0,Running vest,,volume_l=10.3,,pack,230000,manufacturer,https://ultimatedirection.com/ultra-vest-6-0/,
UltraliteSacks,Recyclops Ultralight 35L Backpack,Backpack,,volume_l=35,,pack,440000,manufacturer,https://www.garagegrowngear.com/products/recyclops-ultralight-35l-backpack-by-ultralightsacks,
UltrAspire,Basham Race Vest,Running vest,,volume_l=2,,pack,181000,manufacturer,https://ultraspire.com/products/basham-race-vest/,
UltrAspire,Epic XT 3.0,Running vest,S/M,size=S/M; volume_l=35,,pack,907000,manufacturer,https://ultraspire.com/products/epic-xt-3-0-hydration-pack/,
Virginia Foothill Designs,Ultralight 25L Pack,Backpack,,volume_l=25,,pack,346000,manufacturer,https://www.garagegrowngear.com/products/ultralight-25l-pack-by-virginia-foothill-designs,
Virginia Foothill Designs,Ultralight 40L Pack,Backpack,,volume_l=40,,pack,390000,manufacturer,https://www.garagegrowngear.com/products/40l-with-standard-rigid-pockets-by-virginia-foothill-designs,
Waymark Gear Co.,EVLV,Backpack,"35L, Ultra",volume_l=35,,pack,396893,manufacturer,https://backpackinglight.com/gear-swaps/waymark-evlv-ultra-backpack-35l-14-oz/,
Waymark Gear Co.,Lite 50,Backpack,"50L, framed",volume_l=50,,pack,1020583,manufacturer,https://backpackinglight.com/waymark-gear-framed-50-l/,
Waymark Gear Co.,Mile 28,Backpack,28L,volume_l=28,,pack,453592,manufacturer,https://backpackinglight.com/gear/waymark-gear-mile-28l-backpack/,
WEBO Gear,Thru Hip-Pack,Hip pack,,volume_l=1,,pack,74000,manufacturer,https://www.garagegrowngear.com/products/thru-hip-pack-by-webo-gear,
Yamatomichi,MINI,Backpack,Medium,torso=M,volume_l,pack,425000,manufacturer,https://www.yamatomichi.com/en/products/mini,
Yamatomichi,THREE,Backpack,"ECOPAK EPX200, Medium",torso=M; volume_l=40,,pack,682000,manufacturer,https://www.yamatomichi.com/en/products/three,
YAR.gear,Apex 28L Pack,Backpack,,volume_l=28,,pack,295000,manufacturer,https://www.garagegrowngear.com/products/apex-28l-pack-by-yar-gear,
YAR.gear,Cadence 25L Pack,Backpack,17in torso,torso=17in; volume_l=25,,pack,397000,manufacturer,https://www.garagegrowngear.com/products/prototype-25l-pack-by-yar-gear,
YAR.gear,Cadence 25L Pack,Backpack,19in torso,torso=19in; volume_l=25,,pack,403000,manufacturer,https://www.garagegrowngear.com/products/prototype-25l-pack-by-yar-gear,
Zerogram,Lost Creek UL 40,Backpack,45L,volume_l=45,,pack,600000,manufacturer,https://www.amazon.co.jp/-/en/ZEROGRAM-Lightweight-Extendable-Activities-Overnight/dp/B0B6H9QDYZ,
Zpacks,Arc Blast 55L,Backpack,,volume_l=55,,pack,564156,manufacturer,https://zpacks.com/products/arc-blast-backpack,
Zpacks,Arc Haul 40L,Backpack,Medium torso,torso=M; volume_l=40,,pack,416000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-40l-by-zpacks,
Zpacks,Arc Haul 40L,Backpack,Tall torso,torso=Tall; volume_l=40,,pack,428000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-40l-by-zpacks,
Zpacks,Arc Haul 50L,Backpack,Medium torso,torso=M; volume_l=50,,pack,427000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-50l-by-zpacks,
Zpacks,Arc Haul 50L,Backpack,Tall torso,torso=Tall; volume_l=50,,pack,439000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-50l-by-zpacks,
Zpacks,Arc Haul 60L EPX,Backpack,Medium,torso=M; volume_l=60,,pack,482000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-60l-epx-by-zpacks,
Zpacks,Arc Haul 60L EPX,Backpack,Short,torso=Short; volume_l=60,,pack,470000,manufacturer,https://www.garagegrowngear.com/products/arc-haul-60l-epx-by-zpacks,
